Nome, Media, Desvio, Curtose, Mediana, Energia(10), Entropia(10), Contraste(10), Variancia(10), Homogeneidade(10), Energia(01), Entropia(01), Contraste(01), Variancia(01), Homogeneidade(01),Energia(1-1), Entropia(1-1), Contraste(1-1), Variancia(1-1), Homogeneidade(1-1), Classe
RT21_39.jpg, 129.000000, 3929.905029, 1.505669, 4712.500000, 125710.000000, 354.556061, 32474.000000, -110.000000, 158184.000000, 199205.000000, 446.323883, 34672.000000, 120.000000, 233877.000000, 299567.000000, 547.327148, 124370.000000, -226.000000, 423937.000000, Capim
RT21_40.jpg, 126.000000, 4041.654053, 1.475021, 4476.500000, 308699.000000, 555.606873, 38182.000000, -150.000000, 346881.000000, 354251.000000, 595.189880, 57725.000000, 135.000000, 411976.000000, 292242.000000, 540.594116, 106246.000000, -192.000000, 398488.000000, Capim
RT22_21.jpg, 152.000000, 8884.126953, 10.230639, 132.000000, 3580983.000000, 1892.348511, 3782.000000, 2.000000, 3584765.000000, 2981033.000000, 1726.566772, 4344.000000, -22.000000, 2985377.000000, 4412159.000000, 2100.513916, 8119.000000, 55.000000, 4420278.000000, Piso
RT22_22.jpg, 156.000000, 9871.978516, 11.425934, 28.500000, 8039785.000000, 2835.451416, 6294.000000, -28.000000, 8046079.000000, 8394983.000000, 2897.409668, 5386.000000, -8.000000, 8400369.000000, 4180009.000000, 2044.507080, 6520.000000, 34.000000, 4186529.000000, Piso
RT22_23.jpg, 149.000000, 7936.761230, 5.591815, 405.000000, 5248492.000000, 2290.958740, 9280.000000, 12.000000, 5257772.000000, 6234023.000000, 2496.802490, 9375.000000, -17.000000, 6243398.000000, 14629981.000000, 3824.915771, 29778.000000, 66.000000, 14659759.000000, Piso
RT22_24.jpg, 148.000000, 10009.856445, 11.935022, 161.500000, 3001845.000000, 1732.583374, 4536.000000, -26.000000, 3006381.000000, 3996112.000000, 1999.027710, 5850.000000, -32.000000, 4001962.000000, 4397589.000000, 2097.042969, 9957.000000, 5.000000, 4407546.000000, Piso
RT22_25.jpg, 154.000000, 8694.612305, 8.011853, 20.000000, 2160452.000000, 1469.847656, 3036.000000, 26.000000, 2163488.000000, 2076171.000000, 1440.892456, 3085.000000, -7.000000, 2079256.000000, 3113539.000000, 1764.522339, 6420.000000, 20.000000, 3119959.000000, Piso
RT22_26.jpg, 151.000000, 8910.568359, 8.652505, 89.000000, 5109975.000000, 2260.525391, 4219.000000, 9.000000, 5114194.000000, 6402857.000000, 2530.386719, 5585.000000, 11.000000, 6408442.000000, 2105419.000000, 1451.006226, 4512.000000, -8.000000, 2109931.000000, Piso
RT22_27.jpg, 152.000000, 8411.172852, 5.470273, 28.500000, 3309695.000000, 1819.256714, 3716.000000, -4.000000, 3313411.000000, 3742586.000000, 1934.576416, 3991.000000, -25.000000, 3746577.000000, 8499602.000000, 2915.407715, 10607.000000, 29.000000, 8510209.000000, Piso
RT22_28.jpg, 155.000000, 10353.276367, 9.723791, 12.500000, 5114884.000000, 2261.610840, 3351.000000, 25.000000, 5118235.000000, 5043023.000000, 2245.667725, 3319.000000, 5.000000, 5046342.000000, 6391734.000000, 2528.187988, 6419.000000, -9.000000, 6398153.000000, Piso
