Nome, Media, Desvio, Curtose, Mediana, Energia(10), Entropia(10), Contraste(10), Variancia(10), Homogeneidade(10), Energia(01), Entropia(01), Contraste(01), Variancia(01), Homogeneidade(01),Energia(1-1), Entropia(1-1), Contraste(1-1), Variancia(1-1), Homogeneidade(1-1), Classe
RT19_6.jpg, 140.000000, 6737.335938, 3.304076, 1583.000000, 1139931.000000, 1067.675537, 31344.000000, -402.000000, 1171275.000000, 844775.000000, 919.116394, 4837.000000, 23.000000, 849612.000000, 356568.000000, 597.133179, 20087.000000, -285.000000, 376655.000000, Madeira
RT19_7.jpg, 137.000000, 6137.943848, 2.590549, 1447.000000, 767138.000000, 875.864136, 46336.000000, -252.000000, 813474.000000, 3403091.000000, 1844.746826, 10015.000000, -9.000000, 3413106.000000, 648604.000000, 805.359558, 39290.000000, -180.000000, 687894.000000, Madeira
RT19_8.jpg, 141.000000, 7256.899414, 4.139235, 1357.500000, 1212986.000000, 1101.356445, 26186.000000, -184.000000, 1239172.000000, 773400.000000, 879.431641, 4293.000000, 33.000000, 777693.000000, 677474.000000, 823.088074, 25032.000000, -200.000000, 702506.000000, Madeira
RT19_9.jpg, 132.000000, 6376.229492, 2.840963, 1411.000000, 329640.000000, 574.142822, 32161.000000, -359.000000, 361801.000000, 861905.000000, 928.388367, 5896.000000, 14.000000, 867801.000000, 373835.000000, 611.420471, 44104.000000, -446.000000, 417939.000000, Madeira
RT21_1.jpg, 128.000000, 3802.944824, 1.403852, 4847.500000, 226746.000000, 476.178528, 35716.000000, -80.000000, 262462.000000, 577782.000000, 760.119751, 127992.000000, 368.000000, 705774.000000, 519985.000000, 721.099854, 167766.000000, -418.000000, 687751.000000, Capim
RT21_10.jpg, 115.000000, 3505.457275, 1.316177, 5497.000000, 158289.000000, 397.855499, 20707.000000, -95.000000, 178996.000000, 175528.000000, 418.960632, 34481.000000, 225.000000, 210009.000000, 160760.000000, 400.948883, 46593.000000, -361.000000, 207353.000000, Capim
RT21_11.jpg, 117.000000, 3488.899902, 1.476013, 4711.500000, 264826.000000, 514.612488, 40443.000000, -197.000000, 305269.000000, 360475.000000, 600.395691, 69448.000000, 350.000000, 429923.000000, 230896.000000, 480.516388, 69868.000000, -408.000000, 300764.000000, Capim
RT21_12.jpg, 124.000000, 3683.905029, 1.407247, 4566.500000, 1072303.000000, 1035.520630, 54583.000000, -337.000000, 1126886.000000, 890440.000000, 943.631287, 77408.000000, 174.000000, 967848.000000, 9997469.000000, 3161.877441, 679644.000000, -602.000000, 10677113.000000, Capim
RT21_13.jpg, 118.000000, 3857.366943, 1.486796, 4338.000000, 7169394.000000, 2677.572510, 64538.000000, -274.000000, 7233932.000000, 357928.000000, 598.270813, 22435.000000, 137.000000, 380363.000000, 688515.000000, 829.768066, 50512.000000, -654.000000, 739027.000000, Capim
RT21_14.jpg, 124.000000, 3765.383301, 1.380309, 4718.000000, 774044.000000, 879.797729, 32111.000000, -317.000000, 806155.000000, 10095778.000000, 3177.385498, 325709.000000, 675.000000, 10421487.000000, 72957936.000000, 8541.541992, 1376465.000000, -2135.000000, 74334928.000000, Capim
RT21_15.jpg, 119.000000, 3586.116211, 1.396894, 4915.500000, 200502.000000, 447.774506, 21928.000000, 0.000000, 222430.000000, 1720740.000000, 1311.769775, 38698.000000, 392.000000, 1759438.000000, 156572.000000, 395.691803, 26135.000000, -275.000000, 182707.000000, Capim
RT21_16.jpg, 126.000000, 3532.884033, 1.465951, 4625.500000, 529396.000000, 727.596069, 61385.000000, -217.000000, 590781.000000, 732066.000000, 855.608582, 35195.000000, -143.000000, 767261.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, Capim
RT21_17.jpg, 127.000000, 3838.214600, 1.493629, 4149.500000, 695586.000000, 834.018005, 35245.000000, -237.000000, 730831.000000, 98150032.000000, 9907.069336, 999101.000000, -15.000000, 99149672.000000, 1754551.000000, 1324.594604, 175480.000000, -548.000000, 1930031.000000, Capim
RT21_18.jpg, 124.000000, 3928.172852, 1.466905, 4347.500000, 290347.000000, 538.838562, 10479.000000, -75.000000, 300826.000000, 415128.000000, 644.304260, 13718.000000, 96.000000, 428846.000000, 525283.000000, 724.764099, 27027.000000, -233.000000, 552310.000000, Capim
RT21_19.jpg, 127.000000, 3574.488037, 1.415827, 4692.000000, 12568292.000000, 3545.178711, 256007.000000, -633.000000, 12824299.000000, 153704.000000, 392.051025, 36110.000000, 252.000000, 189814.000000, 261196.000000, 511.073395, 69150.000000, -590.000000, 330346.000000, Capim
RT21_2.jpg, 130.000000, 3826.443848, 1.509954, 4853.000000, 158327.000000, 397.903259, 23502.000000, -8.000000, 181829.000000, 116331.000000, 341.073303, 34270.000000, 196.000000, 150601.000000, 127871.000000, 357.590546, 54265.000000, -229.000000, 182136.000000, Capim
RT21_20.jpg, 120.000000, 3392.258057, 1.420420, 5103.000000, 67180672.000000, 8196.381836, 688630.000000, -734.000000, 67869600.000000, 131079.000000, 362.048340, 28382.000000, 222.000000, 159461.000000, 99135.000000, 314.857117, 37868.000000, -276.000000, 137003.000000, Capim
RT21_3.jpg, 129.000000, 3507.831299, 1.428075, 5003.500000, 1113461.000000, 1055.206665, 144085.000000, -593.000000, 1257546.000000, 483036.000000, 695.007935, 122938.000000, 228.000000, 605974.000000, 1785916.000000, 1336.381714, 487794.000000, -580.000000, 2273710.000000, Capim
RT21_4.jpg, 127.000000, 3535.151367, 1.511530, 4946.500000, 215108.000000, 463.797363, 35588.000000, -120.000000, 250696.000000, 182023.000000, 426.641541, 41729.000000, 367.000000, 223752.000000, 192264.000000, 438.479187, 57183.000000, -453.000000, 249447.000000, Capim
RT21_5.jpg, 128.000000, 3463.911621, 1.517321, 4666.000000, 144539.000000, 380.182861, 52173.000000, -175.000000, 196712.000000, 84369.000000, 290.463409, 65137.000000, 317.000000, 149506.000000, 85307.000000, 292.073608, 77664.000000, -468.000000, 162971.000000, Capim
RT21_6.jpg, 129.000000, 3887.128662, 1.506385, 4258.500000, 337354.000000, 580.821838, 25851.000000, -119.000000, 363205.000000, 56830020.000000, 7538.568848, 1064221.000000, 865.000000, 57894452.000000, 8781757.000000, 2963.402832, 482486.000000, -1168.000000, 9264243.000000, Capim
RT21_7.jpg, 135.000000, 4123.291992, 1.527152, 3770.000000, 533677.000000, 730.531982, 41809.000000, -187.000000, 575486.000000, 1163303.000000, 1078.565308, 119950.000000, 322.000000, 1283253.000000, 245620.000000, 495.600647, 67365.000000, -477.000000, 312985.000000, Capim
RT21_8.jpg, 122.000000, 3517.641846, 1.440411, 5073.500000, 136608.000000, 369.605194, 23452.000000, -90.000000, 160060.000000, 266829.000000, 516.554932, 64377.000000, 247.000000, 331206.000000, 259797.000000, 509.702850, 98208.000000, -286.000000, 358005.000000, Capim
RT21_9.jpg, 129.000000, 3610.232422, 1.463621, 4576.000000, 137834.000000, 371.260010, 29392.000000, -212.000000, 167226.000000, 126035.000000, 355.014099, 46204.000000, 148.000000, 172239.000000, 151165.000000, 388.799438, 93750.000000, -214.000000, 244915.000000, Capim
RT22_1.jpg, 148.000000, 9885.474609, 9.659860, 29.000000, 49637144.000000, 7045.363281, 20441.000000, 49.000000, 49657592.000000, 19917316.000000, 4462.881836, 8075.000000, 7.000000, 19925442.000000, 2300552.000000, 1516.757080, 5421.000000, 11.000000, 2305973.000000, Piso
RT22_10.jpg, 153.000000, 10431.071289, 12.634034, 48.500000, 12164349.000000, 3487.742676, 6580.000000, 0.000000, 12170929.000000, 3010489.000000, 1735.076050, 3274.000000, -24.000000, 3013763.000000, 2235761.000000, 1495.246094, 4268.000000, 10.000000, 2240029.000000, Piso
RT22_11.jpg, 149.000000, 9098.382812, 8.564187, 104.500000, 15652094.000000, 3956.272705, 11086.000000, 24.000000, 15663180.000000, 1711027.000000, 1308.062256, 3300.000000, 6.000000, 1714327.000000, 1556036.000000, 1247.411743, 5591.000000, 5.000000, 1561627.000000, Piso
RT22_12.jpg, 148.000000, 9842.922852, 9.951710, 63.500000, 10874183.000000, 3297.602539, 5092.000000, -22.000000, 10879275.000000, 10930628.000000, 3306.150146, 6146.000000, -20.000000, 10936774.000000, 1741605.000000, 1319.698853, 3536.000000, 10.000000, 1745141.000000, Piso
RT22_13.jpg, 150.000000, 9087.426758, 8.960370, 69.000000, 4464042.000000, 2112.827881, 5771.000000, 27.000000, 4469813.000000, 3657332.000000, 1912.415283, 4434.000000, 10.000000, 3661766.000000, 1363930.000000, 1167.874146, 4714.000000, 30.000000, 1368644.000000, Piso
RT22_14.jpg, 149.000000, 10673.781250, 10.565037, 18.000000, 9625916.000000, 3102.565918, 5721.000000, 31.000000, 9631637.000000, 2485460.000000, 1576.534180, 1744.000000, 2.000000, 2487204.000000, 5610730.000000, 2368.697998, 6539.000000, 1.000000, 5617269.000000, Piso
RT22_15.jpg, 104.000000, 9033.842773, 8.396209, 33.500000, 1291549.000000, 1136.463379, 3368.000000, 30.000000, 1294917.000000, 10206110.000000, 3194.700195, 7851.000000, -29.000000, 10213961.000000, 1190845.000000, 1091.258423, 4868.000000, 62.000000, 1195713.000000, Piso
RT22_16.jpg, 153.000000, 11620.171875, 18.269957, 42.000000, 14767187.000000, 3842.809814, 6239.000000, -9.000000, 14773426.000000, 5234511.000000, 2287.905273, 3836.000000, 36.000000, 5238347.000000, 4992920.000000, 2234.484375, 6099.000000, -25.000000, 4999019.000000, Piso
RT22_17.jpg, 160.000000, 7947.257812, 4.836214, 4.000000, 3342691.000000, 1828.302734, 2612.000000, -12.000000, 3345303.000000, 3468168.000000, 1862.301758, 1903.000000, -27.000000, 3470071.000000, 2409182.000000, 1552.153931, 2506.000000, 20.000000, 2411688.000000, Piso
RT22_18.jpg, 154.000000, 10944.209961, 15.839920, 60.500000, 3248506.000000, 1802.361206, 3786.000000, -8.000000, 3252292.000000, 5556595.000000, 2357.243164, 4659.000000, 17.000000, 5561254.000000, 5916961.000000, 2432.480469, 8612.000000, -10.000000, 5925573.000000, Piso
RT22_19.jpg, 156.000000, 10079.473633, 10.463387, 105.500000, 52858888.000000, 7270.411621, 16251.000000, -43.000000, 52875160.000000, 16437923.000000, 4054.370850, 7864.000000, 6.000000, 16445787.000000, 1938617.000000, 1392.342285, 4466.000000, -16.000000, 1943083.000000, Piso
